Names,Well,Header,Heater,Separator,Meter,Tanks - Leaks,Tank thief hatch / PRV,Recip Compressor,Dehydrator,Chemical Injection Pump,Pneumatic Controller,Flash factor,Well,Header,Heater,Separator,Meter,Tanks - Leaks,Tank thief hatch / PRV,Recip Compressor,Dehydrator,Chemical Injection Pump,Pneumatic Controller,Flash factor,Well,Header,Heater,Separator,Meter,Tanks - Leaks,Tank thief hatch / PRV,Recip Compressor,Dehydrator,Chemical Injection Pump,Pneumatic Controller,Flash factor,Well,Header,Heater,Separator,Meter,Tanks - Leaks,Tank thief hatch / PRV,Recip Compressor,Dehydrator,Chemical Injection Pump,Pneumatic Controller,Flash factor,Well,Header,Heater,Separator,Meter,Tanks - Leaks,Tank thief hatch / PRV,Recip Compressor,Dehydrator,Chemical Injection Pump,Pneumatic Controller,Flash factor,Well,Header,Heater,Separator,Meter,Tanks - Leaks,Tank thief hatch / PRV,Recip Compressor,Dehydrator,Chemical Injection Pump,Pneumatic Controller,Flash factor,Well,Header,Heater,Separator,Meter,Tanks - Leaks,Tank thief hatch / PRV,Recip Compressor,Dehydrator,Chemical Injection Pump,Pneumatic Controller,Flash factor,Well,Header,Heater,Separator,Meter,Tanks - Leaks,Tank thief hatch / PRV,Recip Compressor,Dehydrator,Chemical Injection Pump,Pneumatic Controller,Flash factor,Well,Header,Heater,Separator,Meter,Tanks - Leaks,Tank thief hatch / PRV,Recip Compressor,Dehydrator,Chemical Injection Pump,Pneumatic Controller,Flash factor,Well,Header,Heater,Separator,Meter,Tanks - Leaks,Tank thief hatch / PRV,Recip Compressor,Dehydrator,Chemical Injection Pump,Pneumatic Controller,Flash factor
,0,0,0,0.22157,0,0,0,0,0,0,0.026762,0,0.015786,0,0,0.00015299,0,0,0,0,0,0,0.11587,0,0.00E+00,0.023044,0,0,0,0,0.000024325,0,0,0,0.022859,0,0,0,0,0.021117,0,8.88E-04,0,0,0,0.0058221,0.00053134,0,0.0092171,0.0046194,0,0,0,0.000007151,0,0,0,0,0.00031678,0,0.000032062,0,0,0,0,0,0,0,0,0,5.04E-03,0,0.00E+00,0,0,0,0,4.0889E-06,0,0,0,0.0019994,0.000023437,0.86743,7.99E-05,0,0,0,0,0,0,0,0,0,5.21E-04,1.5176,0.00E+00,0,0,0,0,0,0,0,0,0,0.00021913,0,7.83E-07,0.00E+00,0,0.00E+00,0,0.00E+00,5.3791E-07,0,0,0,2.58E-05,0.00E+00
,0,0,0,0.22157,0,0,0,0,0,0,0.026762,0,0.015786,0,0,0.00015299,0,0,0,0,0,0,0.11587,0,0.00E+00,0.023044,0,0,0,0,0.000024325,0,0,0,0.022859,0,0,0,0,0.021117,0,8.88E-04,0,0,0,0.0058221,0.00053134,0,0.00001981,0.0098512,0,0.000016047,0,0,0,0,0,0,0.0042792,0,0.000032062,0,0,0,0,0,0,0,0,0,5.04E-03,0,0.00E+00,0,0,0,0,4.09E-06,0,0,0,0.0019994,0.000023437,0.86743,7.99E-05,0,0,0,0,0,0,0,0,0,5.21E-04,1.5176,0.00E+00,0,0,0,0,0,0,0,0,0,0.00021913,0,7.83E-07,0,0,0,0,0,5.38E-07,0,0,0,2.58E-05,0.00E+00
,0,0,0,0.22157,0,0,0,0,0,0,0.026762,0,0.015786,0,0,0.00015299,0,0,0,0,0,0,0.11587,0,0.00E+00,0.023044,0,0,0,0,0.000024325,0,0,0,0.022859,0,0,0,0,0.021117,0,8.88E-04,0,0,0,0.0058221,0.00053134,0,0.00001981,0.0098512,0,0.000016047,0,0,0,0,0,0,0.0042792,0,3.21E-05,0,0,0,0,0,0,0,0,0,0.0050361,0,0.00E+00,0,0,0,0,4.09E-06,0,0,0,0.0019994,0.000023437,0.86743,7.99E-05,0,0,0,0,0,0,0,0,0,5.21E-04,1.5176,0.00E+00,0,0,0,0,0,0,0,0,0,0.00021913,0,7.83E-07,0,0,0,0,0,5.38E-07,0,0,0,2.58E-05,0.00E+00
,0,0,0,0.22157,0,0,0,0,0,0,0.026762,0,0.015786,0,0,0.00015299,0,0,0,0,0,0,0.11587,0,0,0.023044,0,0,0,0,0.000024325,0,0,0,0.022859,0,0,0,0,0.021117,0,8.88E-04,0,0,0,0.0058221,0.00053134,0,1.98E-05,0.0098512,0,0.000016047,0,0,0,0,0,0,0.0042792,0,3.21E-05,0,0,0,0,0,0,0,0,0,0.0050361,0,0.00E+00,0,0,0,0,4.09E-06,0,0,0,0.0019994,0.000023437,0.86743,0.000079878,0,0,0,0,0,0,0,0,0,5.21E-04,1.5176,0.00E+00,0,0,0,0,0,0,0,0,0,0.00021913,0,7.83E-07,0,0,0,0,0,5.38E-07,0,0,0,2.58E-05,0.00E+00
,0,0,0,0.22157,0,0,0,0,0,0,0.026762,0,0,0,0,0,0,0,0.12446,0,0,0,0.0084079,0,0,0.023044,0,0,0,0,0.000024325,0,0,0,0.022859,0,0,0,0,0.021117,0,8.88E-04,0,0,0,0.0058221,0.00053134,0,1.98E-05,0.0098512,0,0.000016047,0,0,0,0,0,0,0.0042792,0,3.21E-05,0,0,0,0,0,0,0,0,0,0.0050361,0,0.00E+00,0,0,0,0,4.09E-06,0,0,0,0.0019994,0.000023437,0.86743,0.000079878,0,0,0,0,0,0,0,0,0,5.21E-04,1.5176,0.00E+00,0,0,0,0,0,0,0,0,0,0.00021913,0,7.83E-07,0,0,0,0,0,5.38E-07,0,0,0,2.58E-05,0.00E+00
,0,0,0,0.22157,0,0,0,0,0,0,0.026762,0,0,0,0,0,0,0,0.12446,0,0,0,0.0084079,0,0,0.023044,0,0,0,0,0.000024325,0,0,0,0.022859,0,0,0,0,0.021117,0,8.88E-04,0,0,0,0.0058221,0.00053134,0,1.98E-05,0.0098512,0,0.000016047,0,0,0,0,0,0,0.0042792,0,3.21E-05,0,0,0,0,0,0,0,0,0,0.0050361,0,0.00E+00,0,0,0,0,4.09E-06,0,0,0,0.0019994,0.000023437,0.86743,0.000079878,0,0,0,0,0,0,0,0,0,5.21E-04,1.5176,6.28E-06,0,0,0,0,0,0.000020849,0,0,0,0.00019359,0.5237,7.83E-07,0,0,0,0,0,5.38E-07,0,0,0,2.58E-05,0.00E+00
,0,0,0,0.22157,0,0,0,0,0,0,0.026762,0,0,0,0,0,0,0,0.12446,0,0,0,0.0084079,0,0,0.023044,0,0,0,0,0.000024325,0,0,0,0.022859,0,0,0,0,0.021117,0,8.88E-04,0,0,0,0.0058221,0.00053134,0,1.98E-05,0.0098512,0,0.000016047,0,0,0,0,0,0,0.0042792,0,3.21E-05,0,0,0,0,0,0,0,0,0,0.0050361,0,0.00E+00,0,0,0,0,4.09E-06,0,0,0,0.0019994,0.000023437,0.86743,0.000079878,0,0,0,0,0,0,0,0,0,5.21E-04,1.5176,6.28E-06,0,0,0,0,0,0.000020849,0,0,0,0.00019359,0.5237,7.83E-07,0,0,0,0,0,5.38E-07,0,0,0,2.58E-05,0.00E+00
,0,0,0,0.22157,0,0,0,0,0,0,0.026762,0,0,0,0,0,0,0,0.12446,0,0,0,0.0084079,0,0,0.023044,0,0,0,0,0.000024325,0,0,0,0.022859,0,0,0,0,0.021117,0,8.88E-04,0,0,0,0.0058221,0.00053134,0,1.98E-05,0.0098512,0,0.000016047,0,0,0,0,0,0,0.0042792,0,3.21E-05,0,0,0,0,0,0,0,0,0,0.0050361,0,0.00E+00,0,0,0,0,4.09E-06,0,0,0,0.0019994,0.000023437,0.86743,0.000079878,0,0,0,0,0,0,0,0,0,5.21E-04,1.5176,6.28E-06,0,0,0,0,0,0.000020849,0,0,0,0.00019359,0.5237,7.83E-07,0,0,0,0,0,5.38E-07,0,0,0,2.58E-05,0.00E+00
,0,0,0,0.22157,0,0,0,0,0,0,0.026762,0,0,0,0,0,0,0,0.12446,0,0,0,0.0084079,0,0,0.023044,0,0,0,0,0.000024325,0,0,0,0.022859,0,0,0,0,0.021117,0,8.88E-04,0,0,0,0.0058221,0.00053134,0,1.98E-05,0.0098512,0,0.000016047,0,0,0,0,0,0,0.0042792,0,3.21E-05,0,0,0,0,0,0,0,0,0,0.0050361,0,0.00E+00,0,0,0,0,4.09E-06,0,0,0,0.0019994,0.000023437,0.86743,0.000079878,0,0,0,0,0,0,0,0,0,5.21E-04,1.5176,6.28E-06,0,0,0,0,0,0.000020849,0,0,0,0.00019359,0.5237,7.83E-07,0,0,0,0,0,5.38E-07,0,0,0,2.58E-05,0.00E+00
,0,0,0,0.22157,0,0,0,0,0,0,0.026762,0,0,0,0,0,0,0,0.12446,0,0,0,0.0084079,0,0,0.023044,0,0,0,0,0.000024325,0,0,0,0.022859,0,0,0,0,0.021117,0,8.88E-04,0,0,0,0.0058221,0.00053134,0,1.98E-05,0.0098512,0,0.000016047,0,0,0,0,0,0,0.0042792,0,3.21E-05,0,0,0,0,0,0,0,0,0,0.0050361,0,0.00E+00,0,0,0,0,0.00E+00,0,0,0,0.00025753,0.0017943,0,0.000079878,0,0,0,0,0,0,0,0,0,5.21E-04,1.5176,6.28E-06,0,0,0,0,0,0.000020849,0,0,0,0.00019359,0.5237,7.83E-07,0,0,0,0,0,5.38E-07,0,0,0,2.58E-05,0.00E+00
,0,0,0,0.22157,0,0,0,0,0,0,0.026762,0,0,0,0,0,0,0,0.12446,0,0,0,0.0084079,0,0,0.023044,0,0,0,0,0.000024325,0,0,0,0.022859,0,0,0,0,0.021117,0,8.88E-04,0,0,0,0.0058221,0.00053134,0,1.98E-05,0.0098512,0,0.000016047,0,0,0,0,0,0,0.0042792,0,3.21E-05,0,0,0,0,0,0,0,0,0,0.0050361,0,0.00E+00,0,0,0,0,0.00E+00,0,0,0,0.00025753,0.0017943,0,0.000079878,0,0,0,0,0,0,0,0,0,5.21E-04,1.5176,6.28E-06,0,0,0,0,0,0.000020849,0,0,0,0.00019359,0.5237,7.83E-07,0,0,0,0,0,5.38E-07,0,0,0,2.58E-05,0.00E+00
,0,0,0,0.22157,0,0,0,0,0,0,0.026762,0,0,0,0,0,0,0,0.12446,0,0,0,0.0084079,0,0,0.023044,0,0,0,0,0.000024325,0,0,0,0.022859,0,0,0,0,0.021117,0,8.88E-04,0,0,0,0.0058221,0.00053134,0,1.98E-05,0.0098512,0,0.000016047,0,0,0,0,0,0,0.0042792,0,3.21E-05,0,0,0,0,0,0,0,0,0,0.0050361,0,0.00E+00,0,0,0,0,0.00E+00,0,0,0,0.00025753,0.0017943,0,0.000079878,0,0,0,0,0,0,0,0,0,5.21E-04,1.5176,6.28E-06,0,0,0,0,0,0.000020849,0,0,0,0.00019359,0.5237,7.83E-07,0,0,0,0,0,5.38E-07,0,0,0,2.58E-05,0.00E+00
,0,0,0,0.22157,0,0,0,0,0,0,0.026762,0,0,0,0,0,0,0,0.12446,0,0,0,0.0084079,0,0,0.023044,0,0,0,0,0.000024325,0,0,0,0.022859,0,0,0,0,0.021117,0,8.88E-04,0,0,0,0.0058221,0.00053134,0,1.98E-05,0.0098512,0,0.000016047,0,0,0,0,0,0,0.0042792,0,3.21E-05,0,0,0,0,0,0,0,0,0,0.0050361,0,0.00E+00,0,0,0,0,0.00E+00,0,0,0,0.00025753,0.0017943,0,0.000079878,0,0,0,0,0,0,0,0,0,5.21E-04,1.5176,6.28E-06,0,0,0,0,0,0.000020849,0,0,0,0.00019359,0.5237,7.83E-07,0,0,0,0,0,5.38E-07,0,0,0,2.58E-05,0.00E+00
,0,0,0,0.22157,0,0,0,0,0,0,0.026762,0,0,0,0,0,0,0,0.12446,0,0,0,0.0084079,0,0,0.023044,0,0,0,0,0.000024325,0,0,0,0.022859,0,0,0,0,0.021117,0,8.88E-04,0,0,0,0.0058221,0.00053134,0,1.98E-05,0.0098512,0,0.000016047,0,0,0,0,0,0,0.0042792,0,3.21E-05,0,0,0,0,0,0,0,0,0,0.0050361,0,0.00E+00,0,0,0,0,0.00E+00,0,0,0,0.00025753,0.0017943,0,0.000079878,0,0,0,0,0,0,0,0,0,5.21E-04,1.5176,6.28E-06,0,0,0,0,0,0.000020849,0,0,0,0.00019359,0.5237,7.83E-07,0,0,0,0,0,5.38E-07,0,0,0,2.58E-05,0.00E+00
,0.0017961,0,0,0,0,0,0.14623,0,0,0,0.10126,0,0,0,0,0,0,0,0.12446,0,0,0,0.0084079,0,0,0.023044,0,0,0,0,0.000024325,0,0,0,0.022859,0,0.027035,0,0.000044697,0,0,0.00E+00,0,0,0,0,0.0016361,0,1.98E-05,0.0098512,0,0.000016047,0,0,0,0,0,0,0.0042792,0,3.21E-05,0,0,0,0,0,0,0,0,0,0.0050361,0,0.00E+00,0,0,0,0,0.00E+00,0,0,0,0.00025753,0.0017943,0,0.000079878,0,0,0,0,0,0,0,0,0,5.21E-04,1.5176,6.28E-06,0,0,0,0,0,0.000020849,0,0,0,0.00019359,0.5237,7.83E-07,0,0,0,0,0,5.38E-07,0,0,0,2.58E-05,0.00E+00
,0.0017961,0,0,0,0,0,0.14623,0,0,0,0.10126,0,0,0,0,0,0,0,0.12446,0,0,0,0.0084079,0,0,0.023044,0,0,0,0,0.000024325,0,0,0,0.022859,0,0.027035,0,0.000044697,0,0,0.00E+00,0,0,0,0,0.0016361,0,1.98E-05,0.0098512,0,0.000016047,0,0,0,0,0,0,0.0042792,0,3.21E-05,0,0,0,0,0,0,0,0,0,0.0050361,0,0.00E+00,0,0,0,0,0.00E+00,0,0,0,0.00025753,0.0017943,0,0.000079878,0,0,0,0,0,0,0,0,0,5.21E-04,1.5176,6.28E-06,0,0,0,0,0,0.000020849,0,0,0,0.00019359,0.5237,7.83E-07,0,0,0,0,0,5.38E-07,0,0,0,2.58E-05,0.00E+00
,0.0017961,0,0,0,0,0,0.14623,0,0,0,0.10126,0,0,0,0,0,0,0,0.12446,0,0,0,0.0084079,0,0,0.023044,0,0,0,0,0.000024325,0,0,0,0.022859,0,0.027035,0,0.000044697,0,0,0.00E+00,0,0,0,0,0.0016361,0,1.98E-05,0.0098512,0,0.000016047,0,0,0,0,0,0,0.0042792,0,3.21E-05,0,0,0,0,0,0,0,0,0,0.0050361,0,0.00E+00,0,0,0,0,0.00E+00,0,0,0,0.00025753,0.0017943,0,0.000079878,0,0,0,0,0,0,0,0,0,5.21E-04,1.5176,6.28E-06,0,0,0,0,0,0.000020849,0,0,0,0.00019359,0.5237,7.83E-07,0,0,0,0,0,5.38E-07,0,0,0,2.58E-05,0.00E+00
,0.0017961,0,0,0,0,0,0.14623,0,0,0,0.10126,0,0.005058,0,0,0.094017,0,0,0,0,0,0,0.034473,0,0,0.023044,0,0,0,0,0.000024325,0,0,0,0.022859,0,0.027035,0,0.000044697,0,0,0.00E+00,0,0,0,0,0.0016361,0,1.98E-05,0.0098512,0,0.000016047,0,0,0,0,0,0,0.0042792,0,3.21E-05,0,0,0,0,0,0,0,0,0,0.0050361,0,0.00E+00,0,0,0,0,0.00E+00,0,0,0,0.00025753,0.0017943,0,0.000079878,0,0,0,0,0,0,0,0,0,5.21E-04,1.5176,6.28E-06,0,0,0,0,0,0.000020849,0,0,0,0.00019359,0.5237,7.83E-07,0,0,0,0,0,5.38E-07,0,0,0,2.58E-05,0.00E+00
,0.0017961,0,0,0,0,0,0.14623,0,0,0,0.10126,0,0.005058,0,0,0.094017,0,0,0,0,0,0,0.034473,0,0.018647,0,0,0,0,0.00836,0.0013731,0,0,0,0.017686,0,0.027035,0,0.000044697,0,0,0.00E+00,0,0,0,0,0.0016361,0,1.98E-05,0.0098512,0,0.000016047,0,0,0,0,0,0,0.0042792,0,3.21E-05,0,0,0,0,0,0,0,0,0,0.0050361,0,0.00E+00,0,0,0.00E+00,0,0,0,0,0,0.00025753,0.0017943,0,0.000079878,0,0,0,0,0,0,0,0,0,5.21E-04,1.5176,6.28E-06,0,0,0,0,0,0.000020849,0,0,0,0.00019359,0.5237,7.83E-07,0,0,0,0,0,5.38E-07,0,0,0,2.58E-05,0.00E+00
,0.0017961,0,0,0,0,0,0.14623,0,0,0,0.10126,0,0.005058,0,0,0.094017,0,0,0,0,0,0,0.034473,0,0.018647,0,0,0,0,0.00836,0.0013731,0,0,0,0.017686,0,0.027035,0,0.000044697,0,0,0.00E+00,0,0,0,0,0.0016361,0,1.98E-05,0.0098512,0,0.000016047,0,0,0,0,0,0,0.0042792,0,3.21E-05,0,0,0,0,0,0,0,0,0,0.0050361,0,0.00E+00,0,0,0.00E+00,0,0,0,0,0,0.00025753,0.0017943,0,0.000054685,0,0,0,0,0,0,0,0,0,5.51E-04,0,6.28E-06,0,0,0,0,0,0.000020849,0,0,0,0.00019359,0.5237,7.83E-07,0,0,0,0,0,5.38E-07,0,0,0,2.58E-05,0.00E+00
,0,0,0,0.00071551,0,0,0,0,0,0,0.24871,0,0.005058,0,0,0.094017,0,0,0,0,0,0,0.034473,0,0.018647,0,0,0,0,0.00836,0.0013731,0,0,0,0.017686,0,0.027035,0,0.000044697,0,0,0.00E+00,0,0,0,0,0.0016361,0,1.25E-05,0.010586,0,0,0,0,0,0,0,0,0.0036261,0,3.21E-05,0,0,0,0,0,0,0,0,0,0.0050361,0,0.00E+00,0,0,0.00E+00,0,0,0,0,0,0.00025753,0.0017943,0,0.000054685,0,0,0,0,0,0,0,0,0,5.51E-04,0,6.28E-06,0,0,0,0,0,0.000020849,0,0,0,0.00019359,0.5237,7.83E-07,0,0,0,0,0,5.38E-07,0,0,0,2.58E-05,0.00E+00
,0,0,0,0.00071551,0,0,0,0,0,0,0.24871,0,0.005058,0,0,0.094017,0,0,0,0,0,0,0.034473,0,0.018647,0,0,0,0,0.00836,0.0013731,0,0,0,0.017686,0,0.027035,0,0.000044697,0,0,0.00E+00,0,0,0,0,0.0016361,0,0.000012458,0.010586,0,0,0,0,0.00E+00,0,0,0,0.0036261,0,0.00E+00,0,0,0.005033,0,0,0,0,0,0,0.000059646,0,0.00E+00,0,0,0.00E+00,0,0,0,0,0,0.00025753,0.0017943,0,0.000054685,0,0,0,0,0,0,0,0,0,5.51E-04,0,6.28E-06,0,0,0,0,0,0.000020849,0,0,0,0.00019359,0.5237,7.83E-07,0,0,0,0,0,5.38E-07,0,0,0,2.58E-05,0.00E+00
,0,0,0,0.00071551,0,0,0,0,0,0,0.24871,0,0.005058,0,0,0.094017,0,0,0,0,0,0,0.034473,0,0.018647,0,0,0,0,0.00836,0.0013731,0,0,0,0.017686,0,0.027035,0,0.000044697,0,0,0.00E+00,0,0,0,0,0.0016361,0,0.000012458,0.010586,0,0,0,0,0.00E+00,0,0,0,0.0036261,0,0.00E+00,0,0,0.005033,0,0,0,0,0,0,0.000059646,0,0.00E+00,0,0,0.00E+00,0,0,0,0,0,0.00025753,0.0017943,0,0.000054685,0,0,0,0,0,0,0,0,0,5.51E-04,0,6.28E-06,0,0,0,0,0,0.000020849,0,0,0,0.00019359,0.5237,2.75E-05,0,0,0,0,0,0.00E+00,0,0,0,2.77E-07,0.00E+00
,0,0,0,0.00071551,0,0,0,0,0,0,0.24871,0,0.005058,0,0,0.094017,0,0,0,0,0,0,0.034473,0,0.018647,0,0,0,0,0.00836,0.0013731,0,0,0,0.017686,0,0.027035,0,0.000044697,0,0,0.00E+00,0,0,0,0,0.0016361,0,0.000012458,0.010586,0,0,0,0,0.00E+00,0,0,0,0.0036261,0,0.00E+00,0,0,0.005033,0,0,0,0,0,0,0.000059646,0,0.00E+00,0,0,0.00E+00,0,0,0,0,0,0.00025753,0.0017943,0,0.000054685,0,0,0,0,0,0,0,0,0,5.51E-04,0,6.28E-06,0,0,0,0,0,0.000020849,0,0,0,0.00019359,0.5237,2.75E-05,0,0,0,0,0,0.00E+00,0,0,0,2.77E-07,0.00E+00
,0,0,0,0,0,0,0,0,0,0,0.25041,0,0.005058,0,0,0.094017,0,0,0,0,0,0,0.034473,0,0.018647,0,0,0,0,0.00836,0.0013731,0,0,0,0.017686,0,0.027035,0,0.000044697,0,0,0.00E+00,0,0,0,0,0.0016361,0,0.000012458,0.010586,0,0,0,0,0.00E+00,0,0,0,0.0036261,0,0.00E+00,0,0,0.005033,0,0,0,0,0,0,0.000059646,0,0.00E+00,0,0,0.00E+00,0,0,0,0,0,0.00025753,0.0017943,0,5.47E-05,0,0,0,0,0.00E+00,0,0,0,0,0.00055071,0,6.28E-06,0,0,0,0,0,0.000020849,0,0,0,0.00019359,0.5237,2.75E-05,0,0,0,0,0,0.00E+00,0,0,0,2.77E-07,0.00E+00
,0,0,0,0,0,0,0,0,0,0,0.25041,0,0.026703,0,0.08599,0,0,0.019978,0.00021334,0,0,0,0.001431,0,0.018647,0,0,0,0,0.00836,0.0013731,0,0,0,0.017686,0,0.027035,0,0.000044697,0,0,0.00E+00,0,0,0,0,0.0016361,0,0.000012458,0.010586,0,0,0,0,0.00E+00,0,0,0,0.0036261,0,0.00E+00,0,0,0.005033,0,0,0,0,0,0,0.000059646,0,0.00E+00,0,0,0.00E+00,0,0,0,0,0,0.00025753,0.0017943,0,5.47E-05,0,0,0,0,0.00E+00,0,0,0,0,0.00055071,0,0,0.000082873,0,0.00012858,0,0,0,0,0,0,1.09E-05,1.56,2.75E-05,0,0,0,0,0,0.00E+00,0,0,0,2.77E-07,0.00E+00
,0,0,0,0,0,0,0,0,0,0,0.25041,0,0.026703,0,0.08599,0,0,0.019978,0.00021334,0,0,0,0.001431,0,0.018647,0,0,0,0,0.00836,0.0013731,0,0,0,0.017686,0,0.027035,0,0.000044697,0,0,0.00E+00,0,0,0,0,0.0016361,0,0.000012458,0.010586,0,0,0,0,0.00E+00,0,0,0,0.0036261,0,0.00E+00,0,0,0.005033,0,0,0,0,0,0,0.000059646,0,0.00E+00,0,0,0.00E+00,0,0,0,0,0,0.00025753,0.0017943,0,5.47E-05,0,0,0,0,0.00E+00,0,0,0,0,0.00055071,0,0,0.000082873,0,0.00012858,0,0,0,0,0,0,1.09E-05,1.56,2.75E-05,0,0,0,0,0,0.00E+00,0,0,0,2.77E-07,0.00E+00
,0,0,0,0,0,0,0,0,0,0,0.25041,0,0.026703,0,0.08599,0,0,0.019978,0.00021334,0,0,0,0.001431,0,0.018647,0,0,0,0,0.00836,0.0013731,0,0,0,0.017686,0,0.027035,0,0.000044697,0,0,0.00E+00,0,0,0,0,0.0016361,0,0.000012458,0.010586,0,0,0,0,0.00E+00,0,0,0,0.0036261,0,0.00E+00,0,0,0.005033,0,0,0,0,0,0,0.000059646,0,0.00E+00,0,0,0.00E+00,0,0,0,0,0,0.00025753,0.0017943,0,5.47E-05,0,0,0,0,0.00E+00,0,0,0,0,0.00055071,0,0,0.000082873,0,0.00012858,0,0,0,0,0,0,1.09E-05,1.56,2.75E-05,0,0,0,0,0,0.00E+00,0,0,0,2.77E-07,0.00E+00
,0,0,0,0,0,0,0,0,0,0,0.25041,0,0.026703,0,0.08599,0,0,0.019978,0.00021334,0,0,0,0.001431,0,0.018647,0,0,0,0,0.00836,0.0013731,0,0,0,0.017686,0,0.027035,0,0.000044697,0,0,0.00E+00,0,0,0,0,0.0016361,0,0.000012458,0.010586,0,0,0,0,0.00E+00,0,0,0,0.0036261,0,0.00E+00,0,0,0.005033,0,0,0,0,0,0,0.000059646,0,2.92E-06,0,0,0.00E+00,0,0,0,0,0,0,0.0020524,0.54121,5.47E-05,0,0,0,0,0.00E+00,0,0,0,0,0.00055071,0,0,0.000082873,0,0.00012858,0,0,0,0,0,0,1.09E-05,1.56,2.75E-05,0,0,0,0,0,0.00E+00,0,0,0,2.77E-07,0.00E+00
,0,0,0,0,0,0,0,0,0,0,0.25041,0,0.026703,0,0.08599,0,0,0.019978,0.00021334,0,0,0,0.001431,0,0.018647,0,0,0,0,0.00836,0.0013731,0,0,0,0.017686,0,0.027035,0,0.000044697,0,0,0,0,0,0,0,0.0016361,0,0.000012458,0.010586,0,0,0,0,0.00E+00,0,0,0,0.0036261,0,0,0,0.00E+00,5.03E-03,0,0,0,0,0,0,0.000059646,0,2.92E-06,0,0,0.00E+00,0,0,0,0,0,0,0.0020524,0.54121,5.47E-05,0,0,0,0,0.00E+00,0,0,0,0,0.00055071,0,0,0.000082873,0,0.00012858,0,0,0,0,0,0,1.09E-05,1.56,2.75E-05,0,0,0,0,0,0.00E+00,0,0,0,2.77E-07,0.00E+00
,0,0,0,0,0,0,0,0,0,0,0.25041,0,0,0,0,0.13202,0,0,0,0,0,0,0.0031286,0,0.018647,0,0,0,0,0.00836,0.0013731,0,0,0,0.017686,0,0.027035,0,0.000044697,0,0,0,0,0,0,0,0.0016361,0,0.000012458,0.010586,0,0,0,0,0.00E+00,0,0,0,0.0036261,0,0,0,0.00E+00,5.03E-03,0,0,0,0,0,0,0.000059646,0,2.92E-06,0,0,0.00E+00,0,0,0,0,0,0,0.0020524,0.54121,5.47E-05,0,0,0,0,0.00E+00,0,0,0,0,0.00055071,0,0,0.000082873,0,0.00012858,0,0,0,0,0,0,1.09E-05,1.56,2.75E-05,0,0,0.00E+00,0,0,0,0,0,0,2.77E-07,0.00E+00
,0,0,0,0,0,0,0,0,0,0,0.25041,0,0,0,0,0.13202,0,0,0,0,0,0,0.0031286,0,0.018647,0,0,0,0,0.00836,0.0013731,0,0,0,0.017686,0,0.027035,0,0.000044697,0,0,0,0,0,0,0,0.0016361,0,0.000012458,0.010586,0,0,0,0,0.00E+00,0,0,0,0.0036261,0,0,0,0.00E+00,5.03E-03,0,0,0,0,0,0,0.000059646,0,2.9174E-06,0,0,0,0,0,0,0,0,0,0.0020524,0.54121,5.47E-05,0,0,0,0,0.00E+00,0,0,0,0,0.00055071,0,0,0.000082873,0,0.00012858,0,0,0,0,0,0,1.09E-05,1.56,2.75E-05,0,0,0.00E+00,0,0,0,0,0,0,2.77E-07,0.00E+00
,0,0,0,0,0,0,0,0,0,0,0.25067,0,0,0,0,0.13202,0,0,0,0,0,0,0.0031286,0,0.018647,0,0,0,0,0.00836,0.0013731,0,0,0,0.017686,0,0.027035,0,0.000044697,0,0,0,0,0,0,0,0.0016361,0,0.000012458,0.010586,0,0,0,0,0.00E+00,0,0,0,0.0036261,0,0,0,0.00E+00,5.03E-03,0,0,0,0,0,0,0.000059646,0,2.9174E-06,0,0,0,0,0,0,0,0,0,0.0020524,0.54121,5.47E-05,0,0,0,0,0.00E+00,0,0,0,0,0.00055071,0,0,0.000082873,0,0.00012858,0,0,0,0,0,0,1.09E-05,1.56,2.75E-05,0,0,0.00E+00,0,0,0,0,0,0,2.77E-07,0.00E+00
,0,0,0,0,0,0,0,0,0,0,0.25067,0,0,0,0,0.13202,0,0,0,0,0,0,0.0031286,0,0.018647,0,0,0,0,0.00836,0.0013731,0,0,0,0.017686,0,0.028439,0,0,0,0,0,0,0,0,0,0.00029491,0,0.000012458,0.010586,0,0,0,0,0.00E+00,0,0,0,0.0036261,0,0,0,0.00E+00,5.03E-03,0,0,0,0,0,0,0.000059646,0,2.9174E-06,0,0,0,0,0,0,0,0,0,0.0020524,0.54121,5.47E-05,0,0,0,0,0.00E+00,0,0,0,0,0.00055071,0,0,0.000082873,0,0.00012858,0,0,0,0,0,0,1.09E-05,1.56,2.75E-05,0,0,0.00E+00,0,0,0,0,0,0,2.77E-07,0.00E+00
,0,0,0,0,0,0,0,0,0,0,0.25088,0,0,0,0,0.13202,0,0,0,0,0,0,0.0031286,0,0.018647,0,0,0,0,0.00836,0.0013731,0,0,0,0.017686,0,0.028439,0,0,0,0,0,0,0,0,0,0.00029491,0,0.000012458,0.010586,0,0,0,0,0.00E+00,0,0,0,0.0036261,0,0,0,0.00E+00,5.03E-03,0,0,0,0,0,0,0.000059646,0,2.9174E-06,0,0,0,0,0,0,0,0,0,0.0020524,0.54121,5.47E-05,0,0,0,0,0.00E+00,0,0,0,0,0.00055071,0,0,0.000082873,0,0.00012858,0,0,0,0,0,0,1.09E-05,1.56,2.75E-05,0,0,0.00E+00,0,0,0,0,0,0,2.77E-07,0.00E+00
